visitorid,itemid,transactionid
1337665,119586,7140
1337665,464803,7140
1337710,66480,6988
1337842,182182,15571
1337853,329595,2123
1337898,257261,5142
1338125,273342,8728
1338149,359273,11880
1338232,122041,3840
1338521,398489,1647
1338587,223465,1974
1338587,417992,1974
1338668,354585,5679
1338780,97661,17540
1338885,120778,17177
1338933,434289,5
1339057,187374,12122
1339057,404416,12122
1339096,295345,10561
1339274,41217,8624
1339801,465943,6395
1340078,162458,8012
1340083,129299,9137
1340083,377567,9137
1340188,274435,15320
1340188,369447,15320
1340231,27127,11469
1340286,272324,3697
1340323,222684,13676
1340407,237924,7399
1340407,451837,7399
1340407,55993,7399
1340493,159624,14811
1340641,13417,6995
1340695,119603,1686
1340866,390591,3984
1340866,86508,13786
1341153,49544,11571
1341202,119736,15734
1341202,124193,15734
1341202,126332,10649
1341202,163990,10258
1341202,175356,17295
1341202,206930,2374
1341202,246113,405
1341202,331311,4078
1341202,347576,5134
1341202,372318,5477
1341202,375532,8327
1341202,381352,14275
1341202,388624,8327
1341202,446934,13784
1341202,448413,14275
1341202,456005,15734
1341202,466526,16052
1341603,283283,3651
1341635,238928,10887
1341635,431216,12889
1341642,368886,4940
1341789,416017,5612
1341795,233834,11665
1341849,380815,5374
1341879,313887,16693
1342222,197049,4772
1342293,190534,7043
1342297,277183,4857
1342394,220357,14476
1342432,32267,9164
1342601,360905,15226
1342608,413870,6944
1342737,390591,5820
1342839,55925,8439
1342961,63102,5999
1342999,7134,13274
1343401,57243,14615
1343588,141755,4398
1343868,232350,10958
1343903,31791,580
1344040,215776,1175
1344286,9646,17502
1344445,404342,10014
1344553,150641,16475
1344553,426042,16475
1344604,161102,16111
1344604,161102,1971
1344604,437827,9397
1344782,153909,6076
1344801,102925,11018
1344887,446524,7323
1344912,133456,12027
1344941,194186,7523
1344941,227239,7523
1345109,393028,17372
1345124,214183,9922
1345272,312129,5138
1345272,403564,5138
1345272,80661,5138
1345275,445776,5951
1345403,303715,16260
1345741,184217,5520
1346024,269300,17220
1346082,193182,11851
1346082,193182,6081
1346082,43120,8585
1346296,446088,6626
1346296,48378,6626
1346296,57245,6626
1346314,317744,2264
1346334,142459,4873
1346478,181202,4423
1346514,301344,9236
1346665,155079,15596
1346711,158912,7128
1346842,99268,6840
1346891,139243,851
1347094,357371,103
1347290,424459,244
1347509,326819,15962
1347736,345946,260
1347736,55758,260
1347797,9629,8486
1347891,279815,12368
1348073,320494,7111
1348862,211132,13349
1348865,308309,13964
1348883,127593,7755
1349049,158114,2210
1349061,463617,16649
1349106,206823,17298
1349155,255380,5037
1349155,288312,5037
1349155,336173,5037
1349155,375876,5037
1349155,436577,11335
1349317,275625,1547
1349317,325852,17288
1349325,323290,15562
1349607,462376,1467
1349681,12217,12202
1349681,84310,10788
1349713,448817,6006
1349720,395497,16134
1349746,247420,14394
1349942,412516,8822
1350023,338214,13717
1350073,14214,8403
1350128,264456,9673
1350128,422965,9673
1350190,138114,17094
1350190,138114,9626
1350190,140527,17094
1350190,307883,9626
1350315,197709,12350
1350547,422329,16663
1350547,422329,6698
1350799,279566,9096
1350828,244374,16139
1351148,234007,12325
1351230,397642,5398
1351230,49257,5398
1351265,358211,2798
1351655,106350,13034
1351788,398671,11096
1351788,432800,11096
1351788,59586,11096
1351788,59586,4249
1351796,186702,5489
1351796,257245,5489
1351796,319723,5489
1351796,377603,5489
1351796,392655,5489
1351796,416992,5489
1351796,464220,959
1351796,62275,5489
1351796,94437,5489
1351812,134265,9094
1351812,288616,9094
1351812,335719,9094
1351812,371551,9094
1351930,389088,1036
1352025,344236,9305
1352044,111122,12426
1352044,111122,12481
1352044,111122,2080
1352044,204157,17640
1352044,234493,7417
1352044,269760,11999
1352044,29167,17640
1352044,379953,11999
1352044,379953,7218
1352044,444712,12481
1352044,444712,2080
1352044,59842,7218
1352044,69325,6757
1352044,98020,12426
1352090,55531,13058
1352320,466008,4477
1352334,269773,10931
1352334,269773,341
1352334,269773,6518
1352334,269773,8139
1352334,379520,10931
1352334,379520,341
1352334,379520,6518
1352334,379520,8139
1352334,432171,10931
1352334,432171,341
1352334,432171,6518
1352334,432171,8139
1352445,234874,7082
1352494,174986,16095
1352661,414237,17522
1352723,465616,5687
1352763,294438,9612
1352958,41471,10571
1353280,263245,11118
1353280,263245,15512
1353280,263245,8427
1353381,91530,10853
1353452,279866,9115
1353976,117857,17459
1353976,171878,17459
1353976,461686,17459
1354560,118914,7675
1354658,245409,10664
1354703,220513,7213
1354710,147686,15806
1354710,254196,12106
1354710,72021,12106
1355063,334920,1063
1355275,246610,11001
1355454,281212,12406
1355680,441343,13558
1355819,213356,392
1355914,179290,14518
1355935,435755,8506
1355960,269892,7364
1356035,294137,300
1356492,402448,11846
1356496,248676,12819
1356496,248676,5136
1356496,31611,4050
1356496,348053,4050
1356496,464385,4050
1356496,66509,12819
1356496,66509,5136
1356584,130709,11721
1356614,165337,12470
1357083,360549,2438
1357083,391156,15191
1357134,187129,16226
1357344,272370,17156
1357391,247578,12306
1357459,462217,4298
1357597,286171,11353
1357641,252344,2590
1357744,347542,15784
1358038,266553,4850
1358060,175322,7246
1358060,19583,7246
1358060,270938,7246
1358060,334947,7246
1358060,388673,7246
1358060,404615,7246
1358147,260581,8333
1358147,318897,15215
1358147,407000,8898
1358147,57245,3806
1358558,228287,3613
1358585,125440,11770
1358883,461686,10613
1358883,461686,797
1358911,47647,12675
1359060,318333,16691
1359248,220513,9755
1359248,220513,9755
1359452,138434,10705
1359452,204494,13917
1359587,371327,7114
1359706,64137,1777
1359706,89044,1777
1360055,162353,10732
1360055,32856,10732
1360055,458096,10732
1360085,104801,3588
1360087,145403,10837
1360175,18724,13867
1360175,270383,13867
1360175,63957,13867
1360175,67889,13867
1360314,174436,5569
1360314,19972,5569
1360837,72435,7987
1360994,286220,10760
1361213,419225,9602
1361256,140365,13536
1361256,51118,15677
1361451,389860,8294
1361470,262521,7358
1361621,31514,14181
1361730,159624,13694
1361832,349109,3830
1361978,461180,8231
1362019,46660,4614
1362019,76196,4614
1362222,342264,8412
1362222,8259,8412
1362222,90784,8412
1362265,9271,743
1362292,293279,2483
1362384,444848,4079
1362413,12609,12747
1362413,12609,15968
1362452,376974,12959
1362583,18182,3776
1362665,117075,8328
1362715,454702,6663
1362799,23762,7647
1362813,350555,16641
1363012,303828,9286
1363046,215879,3935
1363173,411886,13998
1363181,152249,15913
1363232,171814,13042
1363344,227667,529
1363526,461686,6676
1363612,132057,2417
1363612,136587,11669
1363612,136587,2417
1363612,151538,11669
1363612,151538,2417
1363612,178608,11669
1363612,178608,2417
1363612,194562,11669
1363612,194562,2417
1363612,358485,9600
1363612,369992,2417
1363612,431017,9600
1363612,46910,2417
1363612,55779,9600
1363631,393111,10409
1363632,272907,6691
1363671,247930,1700
1363767,371713,10115
1363788,116794,3853
1363955,113019,12367
1363955,113019,5044
1363994,355200,9547
1364037,385778,135
1364037,64099,135
1364057,459126,10216
1364130,224120,12404
1364157,404793,9860
1364157,404793,9860
1364162,315543,17081
1364329,309273,4303
1364407,441668,822
1364594,36810,7472
1364595,213543,6741
1364680,410647,15118
1364781,34977,10408
1364905,446730,5407
1365156,333989,10021
1365340,1619,11270
1365340,213109,14918
1365340,334823,14918
1365382,54765,15686
1365514,155319,11359
1365602,314201,16196
1365610,453790,12518
1365673,278843,9461
1365706,104882,274
1365706,122585,15618
1365706,155097,14093
1365706,227311,10623
1365706,227311,10885
1365706,227311,13863
1365706,227311,14810
1365706,227311,9415
1365706,287309,15972
1365706,365889,10885
1365706,377888,10751
1365706,439586,15618
1365706,462592,11594
1365706,60419,5625
1365841,276282,6574
1365849,347549,8478
1365892,421207,9521
1365958,218794,5250
1366154,422964,14024
1366259,384399,1172
1366329,73093,14516
1366465,335938,17161
1366613,197642,12566
1366613,284176,3108
1366764,243980,11545
1366782,174417,2744
1366787,237955,15899
1366787,420896,1184
1366797,387220,5646
1367059,238766,4785
1367059,312163,4785
1367269,238677,15813
1367308,7379,11811
1367426,15327,12731
1367426,222580,12731
1367426,282528,12731
1367426,458501,12731
1367544,441852,1683
1367560,260819,13108
1367560,99196,13108
1367601,318333,8914
1367601,318333,8914
1367706,150215,6026
1368221,370395,12630
1368267,91723,4185
1368280,343434,6890
1368445,446522,14411
1368491,93361,12558
1368493,119442,5762
1368493,226870,5762
1368493,351125,5762
1368493,361945,5762
1368493,48184,5762
1368494,355994,15600
1368582,148146,11593
1368638,100282,11895
1368652,250153,16670
1368659,212006,9515
1368742,60052,13121
1368789,456257,2977
1368868,267601,13422
1368970,213695,12170
1368970,213695,12170
1368970,213695,6939
1369100,461455,13420
1369176,126236,13754
1369324,250177,9124
1369328,356339,8740
1369848,113535,324
1369848,196860,324
1369885,241752,4703
1369915,240558,16855
1369915,88098,16855
1369956,379739,9916
1370030,466008,4113
1370101,238059,16925
1370116,406864,298
1370124,140644,8282
1370169,413310,2296
1370617,151839,767
1370617,292741,767
1370617,422647,767
1370651,287080,17054
1370695,87916,4228
1371288,17379,10272
1371288,17379,3836
1371288,394220,10272
1371376,58752,11457
1371456,409793,12544
1371510,82377,3374
1371620,457847,8993
1371767,74834,13254
1371841,433423,1161
1372125,7943,8275
1372317,101288,12587
1372317,204677,12587
1372317,388318,12587
1372364,142240,911
1372364,316753,911
1372585,161698,9328
1372660,464346,5271
1372681,268491,4138
1372912,70035,17598
1373034,262258,15700
1373037,133985,11516
1373037,374390,11516
1373123,460553,6872
1373164,213544,16737
1373207,362191,12542
1373373,221481,8141
1373543,430930,7393
1373738,244838,663
1373942,82707,17438
1374146,257200,1444
1374215,188723,11559
1374225,461686,2501
1374423,47447,9943
1374501,278679,6550
1374597,131385,16188
1374597,131385,6942
1374597,188792,16188
1374597,188792,6942
1374597,262980,2498
1374597,52399,2413
1374597,52399,9136
1374616,449489,15249
1374631,326369,9088
1374804,128745,3050
1374839,56782,8099
1375060,363803,16798
1375137,418759,9538
1375192,17478,17430
1375328,388064,13128
1375515,216266,8059
1375515,247240,8059
1375515,301721,8059
1375515,369158,8059
1375602,100367,4383
1375602,347167,4383
1375602,372941,4383
1375602,432292,4383
1375611,70148,16034
1375685,196395,12634
1375685,266032,12634
1375685,317226,12634
1375685,389950,12634
1375685,85791,12634
1375685,99117,12634
1376241,416017,2056
1376254,338660,16227
1376500,353834,5284
1376500,449437,16254
1376605,168661,1206
1376659,322620,16110
1376659,322620,2277
1376659,445627,16110
1376659,445627,2277
1376736,303828,8519
1376763,100282,8422
1376763,192251,10141
1376763,213834,14396
1376763,314942,14396
1376763,370615,13940
1376763,445351,14396
1376763,73311,16900
1376763,76196,5624
1376817,366809,14389
1376921,223582,15301
1377052,227628,1027
1377165,337632,3237
1377259,178537,9714
1377272,88453,13761
1377311,303833,13356
1377363,35278,12369
1377460,121681,14762
1377460,153864,14762
1377562,452414,13038
1377712,78915,6251
1377734,389397,10540
1378003,200425,114
1378019,165267,13705
1378125,240470,9940
1378271,358482,8078
1378332,186702,10291
1378332,8259,10291
1378430,354832,2461
1378430,431608,2461
1378683,133517,5605
1378697,282064,13009
1378697,409804,15538
1378697,409804,3331
1378732,292444,3511
1378931,193272,14968
1379149,223644,14482
1379241,317795,3951
1379280,273169,3235
1379343,255093,4724
1379377,333803,11182
1379388,333869,12860
1379388,341702,172
1379388,95604,10700
1379419,294807,4030
1379868,441852,9318
1379952,404525,15393
1380106,9131,1401
1380233,202976,2297
1380247,325852,11664
1380494,230918,5593
1380494,234177,2214
1380534,108484,11997
1380565,234887,5443
1380599,248455,10776
1380711,237422,14117
1380711,408504,14117
1380719,67811,7231
1380773,243697,273
1380845,153666,14248
1380845,367900,14248
1381119,185117,2108
1381267,397476,8980
1381286,198665,1579
1381398,13879,15370
1381498,432748,14503
1381558,438759,1516
1381558,438759,17107
1381613,189444,17173
1381652,213807,1877
1381830,420896,15248
1381830,420896,9551
1382092,413310,14921
1382092,413310,559
1382282,261979,325
1382441,225318,1872
1382441,436748,1872
1382658,179601,3236
1382772,464998,8234
1382778,178250,1951
1382778,436710,1951
1382778,69410,1951
1382817,56349,2186
1383053,297721,11378
1383053,338960,3769
1383142,247948,13473
1383306,234169,6028
1383402,301602,12310
1383726,148209,17620
1383834,200678,13020
1383839,212956,11402
1384144,48731,6123
1384234,71380,10279
1384315,461081,1487
1384368,277247,9312
1384383,396378,13415
1384404,136987,3822
1384460,312357,17596
1384487,188835,369
1384613,176484,1576
1384769,381375,10580
1384789,248626,12140
1384800,285758,5708
1384800,285758,5708
1384833,54435,2448
1384843,312827,7872
1385029,382885,12631
1385029,382885,16881
1385029,382885,18
1385029,382885,5722
1385029,382885,5933
1385042,63436,9851
1385073,108390,2174
1385073,109583,16461
1385073,113440,11010
1385073,116624,7508
1385073,119736,11984
1385073,119736,758
1385073,130709,11984
1385073,130815,14736
1385073,136471,1922
1385073,142143,4698
1385073,150376,6841
1385073,176923,229
1385073,181830,14849
1385073,184126,9829
1385073,185933,3411
1385073,1956,16527
1385073,203086,4698
1385073,204790,17119
1385073,205764,17214
1385073,214630,10303
1385073,217425,1177
1385073,227309,4698
1385073,229745,10303
1385073,234255,6841
1385073,239006,7465
1385073,239020,11396
1385073,250942,3925
1385073,257070,15015
1385073,259357,16850
1385073,260257,3598
1385073,265113,8528
1385073,266900,2456
1385073,268883,3175
1385073,272324,10201
1385073,272455,9744
1385073,273604,10303
1385073,277490,758
1385073,29196,16926
1385073,295345,16540
1385073,307588,2829
1385073,312130,9744
1385073,322489,1884
1385073,322506,1410
1385073,333566,6060
1385073,335351,3269
1385073,34683,14849
1385073,348254,4698
1385073,352230,8126
1385073,354176,9744
1385073,355707,17214
1385073,356743,3965
1385073,360922,14711
1385073,362191,17214
1385073,367514,6897
1385073,369158,9805
1385073,377981,6841
1385073,378593,4147
1385073,379739,9460
1385073,389118,4698
1385073,391823,10197
1385073,400077,10524
1385073,407687,17214
1385073,414460,13742
1385073,414460,15015
1385073,417239,6841
1385073,424387,1802
1385073,424512,9744
1385073,439352,7281
1385073,440066,9805
1385073,440277,1845
1385073,44795,11173
1385073,450835,6841
1385073,455006,918
1385073,456468,7564
1385073,55871,15432
1385073,58059,17407
1385073,58638,3096
1385073,62557,15015
1385073,63543,2592
1385073,75922,10524
1385073,77148,9330
